,stc,snr,jitter,method,accuracy,fold
1079,sine,-17,0.3,WCBLE-median,0.75,9
1080,sine,-18,0.1,CBLE-median,0.85,0
1081,sine,-18,0.1,CBLE-median,0.7,1
1082,sine,-18,0.1,CBLE-median,0.75,2
1083,sine,-18,0.1,CBLE-median,0.85,3
1084,sine,-18,0.1,CBLE-median,0.75,4
1085,sine,-18,0.1,CBLE-median,0.65,5
1086,sine,-18,0.1,CBLE-median,0.8,6
1087,sine,-18,0.1,CBLE-median,0.8,7
1088,sine,-18,0.1,CBLE-median,0.85,8
1089,sine,-18,0.1,CBLE-median,0.8,9
1090,sine,-18,0.1,WCBLE-median,0.85,0
1091,sine,-18,0.1,WCBLE-median,0.8,1
1092,sine,-18,0.1,WCBLE-median,0.85,2
1093,sine,-18,0.1,WCBLE-median,1.0,3
1094,sine,-18,0.1,WCBLE-median,1.0,4
1095,sine,-18,0.1,WCBLE-median,0.95,5
1096,sine,-18,0.1,WCBLE-median,0.85,6
1097,sine,-18,0.1,WCBLE-median,0.95,7
1098,sine,-18,0.1,WCBLE-median,0.9,8
1099,sine,-18,0.1,WCBLE-median,0.8,9
1100,sine,-18,0.2,CBLE-median,0.5,0
1101,sine,-18,0.2,CBLE-median,0.5,1
1102,sine,-18,0.2,CBLE-median,0.5,2
1103,sine,-18,0.2,CBLE-median,0.45,3
1104,sine,-18,0.2,CBLE-median,0.6,4
1105,sine,-18,0.2,CBLE-median,0.6,5
1106,sine,-18,0.2,CBLE-median,0.45,6
1107,sine,-18,0.2,CBLE-median,0.5,7
1108,sine,-18,0.2,CBLE-median,0.55,8
1109,sine,-18,0.2,CBLE-median,0.4,9
1110,sine,-18,0.2,WCBLE-median,0.8,0
1111,sine,-18,0.2,WCBLE-median,0.75,1
1112,sine,-18,0.2,WCBLE-median,0.7,2
1113,sine,-18,0.2,WCBLE-median,0.9,3
1114,sine,-18,0.2,WCBLE-median,0.6,4
1115,sine,-18,0.2,WCBLE-median,0.8,5
1116,sine,-18,0.2,WCBLE-median,0.8,6
1117,sine,-18,0.2,WCBLE-median,0.9,7
1118,sine,-18,0.2,WCBLE-median,0.65,8
1119,sine,-18,0.2,WCBLE-median,0.9,9
1120,sine,-18,0.3,CBLE-median,0.15,0
1121,sine,-18,0.3,CBLE-median,0.35,1
1122,sine,-18,0.3,CBLE-median,0.3,2
1123,sine,-18,0.3,CBLE-median,0.2,3
1124,sine,-18,0.3,CBLE-median,0.25,4
1125,sine,-18,0.3,CBLE-median,0.4,5
1126,sine,-18,0.3,CBLE-median,0.25,6
1127,sine,-18,0.3,CBLE-median,0.35,7
1128,sine,-18,0.3,CBLE-median,0.2,8
1129,sine,-18,0.3,CBLE-median,0.25,9
1130,sine,-18,0.3,WCBLE-median,0.6,0
1131,sine,-18,0.3,WCBLE-median,0.85,1
1132,sine,-18,0.3,WCBLE-median,0.75,2
1133,sine,-18,0.3,WCBLE-median,1.0,3
1134,sine,-18,0.3,WCBLE-median,0.85,4
1135,sine,-18,0.3,WCBLE-median,0.7,5
1136,sine,-18,0.3,WCBLE-median,0.85,6
1137,sine,-18,0.3,WCBLE-median,0.9,7
1138,sine,-18,0.3,WCBLE-median,0.55,8
1139,sine,-18,0.3,WCBLE-median,0.75,9
1140,sine,-19,0.1,CBLE-median,0.8,0
1141,sine,-19,0.1,CBLE-median,0.65,1
1142,sine,-19,0.1,CBLE-median,0.75,2
1143,sine,-19,0.1,CBLE-median,0.85,3
1144,sine,-19,0.1,CBLE-median,0.75,4
1145,sine,-19,0.1,CBLE-median,0.65,5
1146,sine,-19,0.1,CBLE-median,0.65,6
1147,sine,-19,0.1,CBLE-median,0.75,7
1148,sine,-19,0.1,CBLE-median,0.75,8
1149,sine,-19,0.1,CBLE-median,0.8,9
1150,sine,-19,0.1,WCBLE-median,0.9,0
1151,sine,-19,0.1,WCBLE-median,0.8,1
1152,sine,-19,0.1,WCBLE-median,0.85,2
1153,sine,-19,0.1,WCBLE-median,0.9,3
1154,sine,-19,0.1,WCBLE-median,1.0,4
1155,sine,-19,0.1,WCBLE-median,0.9,5
1156,sine,-19,0.1,WCBLE-median,0.75,6
1157,sine,-19,0.1,WCBLE-median,0.95,7
1158,sine,-19,0.1,WCBLE-median,0.85,8
1159,sine,-19,0.1,WCBLE-median,0.8,9
1160,sine,-19,0.2,CBLE-median,0.45,0
1161,sine,-19,0.2,CBLE-median,0.5,1
1162,sine,-19,0.2,CBLE-median,0.45,2
1163,sine,-19,0.2,CBLE-median,0.45,3
1164,sine,-19,0.2,CBLE-median,0.5,4
1165,sine,-19,0.2,CBLE-median,0.6,5
1166,sine,-19,0.2,CBLE-median,0.45,6
1167,sine,-19,0.2,CBLE-median,0.5,7
1168,sine,-19,0.2,CBLE-median,0.5,8
1169,sine,-19,0.2,CBLE-median,0.4,9
1170,sine,-19,0.2,WCBLE-median,0.8,0
1171,sine,-19,0.2,WCBLE-median,0.7,1
1172,sine,-19,0.2,WCBLE-median,0.75,2
1173,sine,-19,0.2,WCBLE-median,0.9,3
1174,sine,-19,0.2,WCBLE-median,0.55,4
1175,sine,-19,0.2,WCBLE-median,0.85,5
1176,sine,-19,0.2,WCBLE-median,0.8,6
1177,sine,-19,0.2,WCBLE-median,0.8,7
1178,sine,-19,0.2,WCBLE-median,0.65,8
1179,sine,-19,0.2,WCBLE-median,0.9,9
1180,sine,-19,0.3,CBLE-median,0.15,0
1181,sine,-19,0.3,CBLE-median,0.35,1
1182,sine,-19,0.3,CBLE-median,0.25,2
1183,sine,-19,0.3,CBLE-median,0.2,3
1184,sine,-19,0.3,CBLE-median,0.25,4
1185,sine,-19,0.3,CBLE-median,0.35,5
1186,sine,-19,0.3,CBLE-median,0.2,6
1187,sine,-19,0.3,CBLE-median,0.3,7
1188,sine,-19,0.3,CBLE-median,0.2,8
1189,sine,-19,0.3,CBLE-median,0.25,9
1190,sine,-19,0.3,WCBLE-median,0.65,0
1191,sine,-19,0.3,WCBLE-median,0.75,1
1192,sine,-19,0.3,WCBLE-median,0.65,2
1193,sine,-19,0.3,WCBLE-median,1.0,3
1194,sine,-19,0.3,WCBLE-median,0.9,4
1195,sine,-19,0.3,WCBLE-median,0.7,5
1196,sine,-19,0.3,WCBLE-median,0.85,6
1197,sine,-19,0.3,WCBLE-median,0.95,7
1198,sine,-19,0.3,WCBLE-median,0.6,8
1199,sine,-19,0.3,WCBLE-median,0.75,9
1200,sine,-20,0.1,CBLE-median,0.75,0
1201,sine,-20,0.1,CBLE-median,0.6,1
1202,sine,-20,0.1,CBLE-median,0.65,2
1203,sine,-20,0.1,CBLE-median,0.8,3
1204,sine,-20,0.1,CBLE-median,0.7,4
1205,sine,-20,0.1,CBLE-median,0.65,5
1206,sine,-20,0.1,CBLE-median,0.6,6
1207,sine,-20,0.1,CBLE-median,0.75,7
1208,sine,-20,0.1,CBLE-median,0.75,8
1209,sine,-20,0.1,CBLE-median,0.75,9
1210,sine,-20,0.1,WCBLE-median,0.95,0
1211,sine,-20,0.1,WCBLE-median,0.85,1
1212,sine,-20,0.1,WCBLE-median,0.85,2
1213,sine,-20,0.1,WCBLE-median,0.95,3
1214,sine,-20,0.1,WCBLE-median,1.0,4
1215,sine,-20,0.1,WCBLE-median,0.9,5
1216,sine,-20,0.1,WCBLE-median,0.8,6
1217,sine,-20,0.1,WCBLE-median,0.95,7
1218,sine,-20,0.1,WCBLE-median,0.85,8
1219,sine,-20,0.1,WCBLE-median,0.8,9
1220,sine,-20,0.2,CBLE-median,0.45,0
1221,sine,-20,0.2,CBLE-median,0.45,1
1222,sine,-20,0.2,CBLE-median,0.45,2
1223,sine,-20,0.2,CBLE-median,0.45,3
1224,sine,-20,0.2,CBLE-median,0.45,4
1225,sine,-20,0.2,CBLE-median,0.6,5
1226,sine,-20,0.2,CBLE-median,0.35,6
1227,sine,-20,0.2,CBLE-median,0.4,7
1228,sine,-20,0.2,CBLE-median,0.45,8
1229,sine,-20,0.2,CBLE-median,0.4,9
1230,sine,-20,0.2,WCBLE-median,0.7,0
1231,sine,-20,0.2,WCBLE-median,0.8,1
1232,sine,-20,0.2,WCBLE-median,0.7,2
1233,sine,-20,0.2,WCBLE-median,0.9,3
1234,sine,-20,0.2,WCBLE-median,0.65,4
1235,sine,-20,0.2,WCBLE-median,0.8,5
1236,sine,-20,0.2,WCBLE-median,0.9,6
1237,sine,-20,0.2,WCBLE-median,0.9,7
1238,sine,-20,0.2,WCBLE-median,0.65,8
1239,sine,-20,0.2,WCBLE-median,0.9,9
1240,sine,-20,0.3,CBLE-median,0.1,0
1241,sine,-20,0.3,CBLE-median,0.3,1
1242,sine,-20,0.3,CBLE-median,0.3,2
1243,sine,-20,0.3,CBLE-median,0.2,3
1244,sine,-20,0.3,CBLE-median,0.25,4
1245,sine,-20,0.3,CBLE-median,0.35,5
1246,sine,-20,0.3,CBLE-median,0.2,6
1247,sine,-20,0.3,CBLE-median,0.2,7
1248,sine,-20,0.3,CBLE-median,0.2,8
1249,sine,-20,0.3,CBLE-median,0.2,9
1250,sine,-20,0.3,WCBLE-median,0.6,0
1251,sine,-20,0.3,WCBLE-median,0.9,1
1252,sine,-20,0.3,WCBLE-median,0.75,2
1253,sine,-20,0.3,WCBLE-median,0.95,3
1254,sine,-20,0.3,WCBLE-median,0.95,4
1255,sine,-20,0.3,WCBLE-median,0.7,5
1256,sine,-20,0.3,WCBLE-median,0.9,6
1257,sine,-20,0.3,WCBLE-median,0.9,7
1258,sine,-20,0.3,WCBLE-median,0.6,8
1259,sine,-20,0.3,WCBLE-median,0.8,9
1260,sine,-21,0.1,CBLE-median,0.7,0
1261,sine,-21,0.1,CBLE-median,0.5,1
1262,sine,-21,0.1,CBLE-median,0.65,2
1263,sine,-21,0.1,CBLE-median,0.8,3
1264,sine,-21,0.1,CBLE-median,0.7,4
1265,sine,-21,0.1,CBLE-median,0.65,5
1266,sine,-21,0.1,CBLE-median,0.6,6
1267,sine,-21,0.1,CBLE-median,0.7,7
1268,sine,-21,0.1,CBLE-median,0.75,8
1269,sine,-21,0.1,CBLE-median,0.7,9
1270,sine,-21,0.1,WCBLE-median,0.9,0
1271,sine,-21,0.1,WCBLE-median,0.85,1
1272,sine,-21,0.1,WCBLE-median,0.8,2
1273,sine,-21,0.1,WCBLE-median,0.9,3
1274,sine,-21,0.1,WCBLE-median,1.0,4
1275,sine,-21,0.1,WCBLE-median,0.8,5
1276,sine,-21,0.1,WCBLE-median,0.75,6
1277,sine,-21,0.1,WCBLE-median,0.95,7
1278,sine,-21,0.1,WCBLE-median,0.85,8
1279,sine,-21,0.1,WCBLE-median,0.8,9
1280,sine,-21,0.2,CBLE-median,0.45,0
1281,sine,-21,0.2,CBLE-median,0.4,1
1282,sine,-21,0.2,CBLE-median,0.4,2
1283,sine,-21,0.2,CBLE-median,0.45,3
1284,sine,-21,0.2,CBLE-median,0.45,4
1285,sine,-21,0.2,CBLE-median,0.55,5
1286,sine,-21,0.2,CBLE-median,0.3,6
1287,sine,-21,0.2,CBLE-median,0.35,7
1288,sine,-21,0.2,CBLE-median,0.45,8
1289,sine,-21,0.2,CBLE-median,0.4,9
1290,sine,-21,0.2,WCBLE-median,0.75,0
1291,sine,-21,0.2,WCBLE-median,0.75,1
1292,sine,-21,0.2,WCBLE-median,0.75,2
1293,sine,-21,0.2,WCBLE-median,0.9,3
1294,sine,-21,0.2,WCBLE-median,0.8,4
1295,sine,-21,0.2,WCBLE-median,0.85,5
1296,sine,-21,0.2,WCBLE-median,0.75,6
1297,sine,-21,0.2,WCBLE-median,0.85,7
1298,sine,-21,0.2,WCBLE-median,0.65,8
1299,sine,-21,0.2,WCBLE-median,0.85,9
1300,sine,-21,0.3,CBLE-median,0.15,0
1301,sine,-21,0.3,CBLE-median,0.3,1
1302,sine,-21,0.3,CBLE-median,0.25,2
1303,sine,-21,0.3,CBLE-median,0.15,3
1304,sine,-21,0.3,CBLE-median,0.2,4
1305,sine,-21,0.3,CBLE-median,0.3,5
1306,sine,-21,0.3,CBLE-median,0.2,6
1307,sine,-21,0.3,CBLE-median,0.15,7
1308,sine,-21,0.3,CBLE-median,0.2,8
1309,sine,-21,0.3,CBLE-median,0.2,9
1310,sine,-21,0.3,WCBLE-median,0.6,0
1311,sine,-21,0.3,WCBLE-median,0.75,1
1312,sine,-21,0.3,WCBLE-median,0.8,2
1313,sine,-21,0.3,WCBLE-median,0.95,3
1314,sine,-21,0.3,WCBLE-median,0.9,4
1315,sine,-21,0.3,WCBLE-median,0.7,5
1316,sine,-21,0.3,WCBLE-median,0.8,6
1317,sine,-21,0.3,WCBLE-median,0.95,7
1318,sine,-21,0.3,WCBLE-median,0.6,8
1319,sine,-21,0.3,WCBLE-median,0.8,9
1320,sine,-22,0.1,CBLE-median,0.7,0
1321,sine,-22,0.1,CBLE-median,0.5,1
1322,sine,-22,0.1,CBLE-median,0.65,2
1323,sine,-22,0.1,CBLE-median,0.8,3
1324,sine,-22,0.1,CBLE-median,0.7,4
1325,sine,-22,0.1,CBLE-median,0.65,5
1326,sine,-22,0.1,CBLE-median,0.6,6
1327,sine,-22,0.1,CBLE-median,0.65,7
1328,sine,-22,0.1,CBLE-median,0.75,8
1329,sine,-22,0.1,CBLE-median,0.65,9
1330,sine,-22,0.1,WCBLE-median,0.85,0
1331,sine,-22,0.1,WCBLE-median,0.8,1
1332,sine,-22,0.1,WCBLE-median,0.85,2
1333,sine,-22,0.1,WCBLE-median,0.9,3
1334,sine,-22,0.1,WCBLE-median,1.0,4
1335,sine,-22,0.1,WCBLE-median,0.8,5
1336,sine,-22,0.1,WCBLE-median,0.75,6
1337,sine,-22,0.1,WCBLE-median,0.95,7
1338,sine,-22,0.1,WCBLE-median,0.85,8
1339,sine,-22,0.1,WCBLE-median,0.7,9
1340,sine,-22,0.2,CBLE-median,0.35,0
1341,sine,-22,0.2,CBLE-median,0.45,1
1342,sine,-22,0.2,CBLE-median,0.4,2
1343,sine,-22,0.2,CBLE-median,0.45,3
1344,sine,-22,0.2,CBLE-median,0.45,4
1345,sine,-22,0.2,CBLE-median,0.55,5
1346,sine,-22,0.2,CBLE-median,0.3,6
1347,sine,-22,0.2,CBLE-median,0.3,7
1348,sine,-22,0.2,CBLE-median,0.4,8
1349,sine,-22,0.2,CBLE-median,0.4,9
1350,sine,-22,0.2,WCBLE-median,0.85,0
1351,sine,-22,0.2,WCBLE-median,0.75,1
1352,sine,-22,0.2,WCBLE-median,0.75,2
1353,sine,-22,0.2,WCBLE-median,0.95,3
1354,sine,-22,0.2,WCBLE-median,0.75,4
1355,sine,-22,0.2,WCBLE-median,0.9,5
1356,sine,-22,0.2,WCBLE-median,0.7,6
1357,sine,-22,0.2,WCBLE-median,0.85,7
1358,sine,-22,0.2,WCBLE-median,0.65,8
1359,sine,-22,0.2,WCBLE-median,0.85,9
1360,sine,-22,0.3,CBLE-median,0.15,0
1361,sine,-22,0.3,CBLE-median,0.3,1
1362,sine,-22,0.3,CBLE-median,0.15,2
1363,sine,-22,0.3,CBLE-median,0.15,3
1364,sine,-22,0.3,CBLE-median,0.2,4
1365,sine,-22,0.3,CBLE-median,0.25,5
1366,sine,-22,0.3,CBLE-median,0.15,6
1367,sine,-22,0.3,CBLE-median,0.15,7
1368,sine,-22,0.3,CBLE-median,0.2,8
1369,sine,-22,0.3,CBLE-median,0.2,9
1370,sine,-22,0.3,WCBLE-median,0.75,0
1371,sine,-22,0.3,WCBLE-median,0.75,1
1372,sine,-22,0.3,WCBLE-median,0.8,2
1373,sine,-22,0.3,WCBLE-median,0.95,3
1374,sine,-22,0.3,WCBLE-median,0.75,4
1375,sine,-22,0.3,WCBLE-median,0.7,5
1376,sine,-22,0.3,WCBLE-median,0.85,6
1377,sine,-22,0.3,WCBLE-median,0.85,7
1378,sine,-22,0.3,WCBLE-median,0.65,8
1379,sine,-22,0.3,WCBLE-median,0.75,9
1380,sine,-23,0.1,CBLE-median,0.7,0
1381,sine,-23,0.1,CBLE-median,0.5,1
1382,sine,-23,0.1,CBLE-median,0.6,2
1383,sine,-23,0.1,CBLE-median,0.75,3
1384,sine,-23,0.1,CBLE-median,0.7,4
1385,sine,-23,0.1,CBLE-median,0.6,5
1386,sine,-23,0.1,CBLE-median,0.5,6
1387,sine,-23,0.1,CBLE-median,0.6,7
1388,sine,-23,0.1,CBLE-median,0.7,8
1389,sine,-23,0.1,CBLE-median,0.65,9
1390,sine,-23,0.1,WCBLE-median,0.9,0
1391,sine,-23,0.1,WCBLE-median,0.75,1
1392,sine,-23,0.1,WCBLE-median,0.85,2
1393,sine,-23,0.1,WCBLE-median,0.9,3
1394,sine,-23,0.1,WCBLE-median,1.0,4
1395,sine,-23,0.1,WCBLE-median,0.85,5
1396,sine,-23,0.1,WCBLE-median,0.75,6
1397,sine,-23,0.1,WCBLE-median,0.9,7
1398,sine,-23,0.1,WCBLE-median,0.8,8
1399,sine,-23,0.1,WCBLE-median,0.75,9
1400,sine,-23,0.2,CBLE-median,0.25,0
1401,sine,-23,0.2,CBLE-median,0.45,1
1402,sine,-23,0.2,CBLE-median,0.35,2
1403,sine,-23,0.2,CBLE-median,0.45,3
1404,sine,-23,0.2,CBLE-median,0.35,4
1405,sine,-23,0.2,CBLE-median,0.5,5
1406,sine,-23,0.2,CBLE-median,0.3,6
1407,sine,-23,0.2,CBLE-median,0.25,7
1408,sine,-23,0.2,CBLE-median,0.35,8
1409,sine,-23,0.2,CBLE-median,0.35,9
1410,sine,-23,0.2,WCBLE-median,0.75,0
1411,sine,-23,0.2,WCBLE-median,0.8,1
1412,sine,-23,0.2,WCBLE-median,0.75,2
1413,sine,-23,0.2,WCBLE-median,0.95,3
1414,sine,-23,0.2,WCBLE-median,0.6,4
1415,sine,-23,0.2,WCBLE-median,0.9,5
1416,sine,-23,0.2,WCBLE-median,0.75,6
1417,sine,-23,0.2,WCBLE-median,0.75,7
1418,sine,-23,0.2,WCBLE-median,0.65,8
1419,sine,-23,0.2,WCBLE-median,0.9,9
1420,sine,-23,0.3,CBLE-median,0.15,0
1421,sine,-23,0.3,CBLE-median,0.25,1
1422,sine,-23,0.3,CBLE-median,0.15,2
1423,sine,-23,0.3,CBLE-median,0.1,3
1424,sine,-23,0.3,CBLE-median,0.2,4
1425,sine,-23,0.3,CBLE-median,0.25,5
1426,sine,-23,0.3,CBLE-median,0.15,6
1427,sine,-23,0.3,CBLE-median,0.1,7
1428,sine,-23,0.3,CBLE-median,0.15,8
1429,sine,-23,0.3,CBLE-median,0.2,9
1430,sine,-23,0.3,WCBLE-median,0.7,0
1431,sine,-23,0.3,WCBLE-median,0.85,1
1432,sine,-23,0.3,WCBLE-median,0.6,2
1433,sine,-23,0.3,WCBLE-median,0.95,3
1434,sine,-23,0.3,WCBLE-median,0.85,4
1435,sine,-23,0.3,WCBLE-median,0.7,5
1436,sine,-23,0.3,WCBLE-median,0.85,6
1437,sine,-23,0.3,WCBLE-median,0.85,7
1438,sine,-23,0.3,WCBLE-median,0.65,8
1439,sine,-23,0.3,WCBLE-median,0.75,9
1440,sine,-24,0.1,CBLE-median,0.7,0
1441,sine,-24,0.1,CBLE-median,0.5,1
1442,sine,-24,0.1,CBLE-median,0.6,2
1443,sine,-24,0.1,CBLE-median,0.65,3
1444,sine,-24,0.1,CBLE-median,0.7,4
1445,sine,-24,0.1,CBLE-median,0.6,5
1446,sine,-24,0.1,CBLE-median,0.5,6
1447,sine,-24,0.1,CBLE-median,0.6,7
1448,sine,-24,0.1,CBLE-median,0.7,8
1449,sine,-24,0.1,CBLE-median,0.65,9
1450,sine,-24,0.1,WCBLE-median,0.9,0
1451,sine,-24,0.1,WCBLE-median,0.75,1
1452,sine,-24,0.1,WCBLE-median,0.85,2
1453,sine,-24,0.1,WCBLE-median,0.95,3
1454,sine,-24,0.1,WCBLE-median,1.0,4
1455,sine,-24,0.1,WCBLE-median,0.85,5
1456,sine,-24,0.1,WCBLE-median,0.75,6
1457,sine,-24,0.1,WCBLE-median,0.85,7
1458,sine,-24,0.1,WCBLE-median,0.8,8
1459,sine,-24,0.1,WCBLE-median,0.7,9
1460,sine,-24,0.2,CBLE-median,0.25,0
1461,sine,-24,0.2,CBLE-median,0.4,1
1462,sine,-24,0.2,CBLE-median,0.35,2
1463,sine,-24,0.2,CBLE-median,0.35,3
1464,sine,-24,0.2,CBLE-median,0.3,4
1465,sine,-24,0.2,CBLE-median,0.45,5
1466,sine,-24,0.2,CBLE-median,0.3,6
1467,sine,-24,0.2,CBLE-median,0.25,7
1468,sine,-24,0.2,CBLE-median,0.35,8
1469,sine,-24,0.2,CBLE-median,0.25,9
1470,sine,-24,0.2,WCBLE-median,0.7,0
1471,sine,-24,0.2,WCBLE-median,0.75,1
1472,sine,-24,0.2,WCBLE-median,0.7,2
1473,sine,-24,0.2,WCBLE-median,0.95,3
1474,sine,-24,0.2,WCBLE-median,0.75,4
1475,sine,-24,0.2,WCBLE-median,0.85,5
1476,sine,-24,0.2,WCBLE-median,0.65,6
1477,sine,-24,0.2,WCBLE-median,0.85,7
1478,sine,-24,0.2,WCBLE-median,0.7,8
1479,sine,-24,0.2,WCBLE-median,0.85,9
1480,sine,-24,0.3,CBLE-median,0.15,0
1481,sine,-24,0.3,CBLE-median,0.15,1
1482,sine,-24,0.3,CBLE-median,0.15,2
1483,sine,-24,0.3,CBLE-median,0.1,3
1484,sine,-24,0.3,CBLE-median,0.2,4
1485,sine,-24,0.3,CBLE-median,0.15,5
1486,sine,-24,0.3,CBLE-median,0.05,6
1487,sine,-24,0.3,CBLE-median,0.1,7
1488,sine,-24,0.3,CBLE-median,0.15,8
1489,sine,-24,0.3,CBLE-median,0.15,9
1490,sine,-24,0.3,WCBLE-median,0.65,0
1491,sine,-24,0.3,WCBLE-median,0.35,1
1492,sine,-24,0.3,WCBLE-median,0.15,2
1493,sine,-24,0.3,WCBLE-median,0.35,3
1494,sine,-24,0.3,WCBLE-median,0.95,4
1495,sine,-24,0.3,WCBLE-median,0.4,5
1496,sine,-24,0.3,WCBLE-median,0.3,6
1497,sine,-24,0.3,WCBLE-median,0.95,7
1498,sine,-24,0.3,WCBLE-median,0.55,8
1499,sine,-24,0.3,WCBLE-median,0.8,9
1500,sine,-25,0.1,CBLE-median,0.65,0
1501,sine,-25,0.1,CBLE-median,0.45,1
1502,sine,-25,0.1,CBLE-median,0.55,2
1503,sine,-25,0.1,CBLE-median,0.65,3
1504,sine,-25,0.1,CBLE-median,0.6,4
1505,sine,-25,0.1,CBLE-median,0.6,5
1506,sine,-25,0.1,CBLE-median,0.5,6
1507,sine,-25,0.1,CBLE-median,0.45,7
1508,sine,-25,0.1,CBLE-median,0.65,8
1509,sine,-25,0.1,CBLE-median,0.55,9
1510,sine,-25,0.1,WCBLE-median,0.8,0
1511,sine,-25,0.1,WCBLE-median,0.7,1
1512,sine,-25,0.1,WCBLE-median,0.85,2
1513,sine,-25,0.1,WCBLE-median,0.9,3
1514,sine,-25,0.1,WCBLE-median,1.0,4
1515,sine,-25,0.1,WCBLE-median,0.85,5
1516,sine,-25,0.1,WCBLE-median,0.7,6
1517,sine,-25,0.1,WCBLE-median,0.8,7
1518,sine,-25,0.1,WCBLE-median,0.8,8
1519,sine,-25,0.1,WCBLE-median,0.7,9
1520,sine,-25,0.2,CBLE-median,0.25,0
1521,sine,-25,0.2,CBLE-median,0.35,1
1522,sine,-25,0.2,CBLE-median,0.3,2
1523,sine,-25,0.2,CBLE-median,0.3,3
1524,sine,-25,0.2,CBLE-median,0.25,4
1525,sine,-25,0.2,CBLE-median,0.45,5
1526,sine,-25,0.2,CBLE-median,0.3,6
1527,sine,-25,0.2,CBLE-median,0.25,7
1528,sine,-25,0.2,CBLE-median,0.35,8
1529,sine,-25,0.2,CBLE-median,0.25,9
1530,sine,-25,0.2,WCBLE-median,0.85,0
1531,sine,-25,0.2,WCBLE-median,0.8,1
1532,sine,-25,0.2,WCBLE-median,0.8,2
1533,sine,-25,0.2,WCBLE-median,0.95,3
1534,sine,-25,0.2,WCBLE-median,0.45,4
1535,sine,-25,0.2,WCBLE-median,0.85,5
1536,sine,-25,0.2,WCBLE-median,0.5,6
1537,sine,-25,0.2,WCBLE-median,0.85,7
1538,sine,-25,0.2,WCBLE-median,0.7,8
1539,sine,-25,0.2,WCBLE-median,0.75,9
1540,sine,-25,0.3,CBLE-median,0.1,0
1541,sine,-25,0.3,CBLE-median,0.15,1
1542,sine,-25,0.3,CBLE-median,0.15,2
1543,sine,-25,0.3,CBLE-median,0.1,3
1544,sine,-25,0.3,CBLE-median,0.2,4
1545,sine,-25,0.3,CBLE-median,0.15,5
1546,sine,-25,0.3,CBLE-median,0.05,6
1547,sine,-25,0.3,CBLE-median,0.1,7
1548,sine,-25,0.3,CBLE-median,0.15,8
1549,sine,-25,0.3,CBLE-median,0.1,9
1550,sine,-25,0.3,WCBLE-median,0.45,0
1551,sine,-25,0.3,WCBLE-median,0.3,1
1552,sine,-25,0.3,WCBLE-median,0.25,2
1553,sine,-25,0.3,WCBLE-median,0.35,3
1554,sine,-25,0.3,WCBLE-median,0.45,4
1555,sine,-25,0.3,WCBLE-median,0.2,5
1556,sine,-25,0.3,WCBLE-median,0.3,6
1557,sine,-25,0.3,WCBLE-median,0.25,7
1558,sine,-25,0.3,WCBLE-median,0.6,8
1559,sine,-25,0.3,WCBLE-median,0.8,9
1560,sine,-26,0.1,CBLE-median,0.6,0
1561,sine,-26,0.1,CBLE-median,0.45,1
1562,sine,-26,0.1,CBLE-median,0.55,2
1563,sine,-26,0.1,CBLE-median,0.55,3
1564,sine,-26,0.1,CBLE-median,0.55,4
1565,sine,-26,0.1,CBLE-median,0.55,5
1566,sine,-26,0.1,CBLE-median,0.45,6
1567,sine,-26,0.1,CBLE-median,0.4,7
1568,sine,-26,0.1,CBLE-median,0.65,8
1569,sine,-26,0.1,CBLE-median,0.45,9
1570,sine,-26,0.1,WCBLE-median,0.8,0
1571,sine,-26,0.1,WCBLE-median,0.7,1
1572,sine,-26,0.1,WCBLE-median,0.85,2
1573,sine,-26,0.1,WCBLE-median,0.8,3
1574,sine,-26,0.1,WCBLE-median,1.0,4
1575,sine,-26,0.1,WCBLE-median,0.85,5
1576,sine,-26,0.1,WCBLE-median,0.65,6
1577,sine,-26,0.1,WCBLE-median,0.75,7
1578,sine,-26,0.1,WCBLE-median,0.7,8
1579,sine,-26,0.1,WCBLE-median,0.7,9
1580,sine,-26,0.2,CBLE-median,0.25,0
1581,sine,-26,0.2,CBLE-median,0.25,1
1582,sine,-26,0.2,CBLE-median,0.3,2
1583,sine,-26,0.2,CBLE-median,0.2,3
1584,sine,-26,0.2,CBLE-median,0.25,4
1585,sine,-26,0.2,CBLE-median,0.4,5
1586,sine,-26,0.2,CBLE-median,0.3,6
1587,sine,-26,0.2,CBLE-median,0.2,7
1588,sine,-26,0.2,CBLE-median,0.3,8
1589,sine,-26,0.2,CBLE-median,0.25,9
1590,sine,-26,0.2,WCBLE-median,0.75,0
1591,sine,-26,0.2,WCBLE-median,0.25,1
1592,sine,-26,0.2,WCBLE-median,0.35,2
1593,sine,-26,0.2,WCBLE-median,0.3,3
1594,sine,-26,0.2,WCBLE-median,0.65,4
1595,sine,-26,0.2,WCBLE-median,0.7,5
1596,sine,-26,0.2,WCBLE-median,0.4,6
1597,sine,-26,0.2,WCBLE-median,0.3,7
1598,sine,-26,0.2,WCBLE-median,0.65,8
1599,sine,-26,0.2,WCBLE-median,0.85,9
1600,sine,-26,0.3,CBLE-median,0.1,0
1601,sine,-26,0.3,CBLE-median,0.1,1
1602,sine,-26,0.3,CBLE-median,0.15,2
1603,sine,-26,0.3,CBLE-median,0.1,3
1604,sine,-26,0.3,CBLE-median,0.15,4
1605,sine,-26,0.3,CBLE-median,0.15,5
